ID,Review Date,Location,Hotel/Restaurant name,Review
rn561030547,"Reviewed February 17, 2018 ", Cape Panwa,Curry Night Indian Restaurant,"What a nice surprise to get such excellent food, in fact, nothing to fault. Really delicious food at very reasonable prices."
rn560970327,"Reviewed February 16, 2018 ", Cape Panwa,Curry Night Indian Restaurant,"We LOVE Indian food and decided to visit this restaurant based on reviews found here on TripAdvisor. We were not disappointed. Appetizers were great, mains and side delicious. Staff attentive and friendly. Would definitely recommend."
rn560150581,"Reviewed February 12, 2018 ", Cape Panwa,Curry Night Indian Restaurant,"It wasnt easy to get Some delicous and vegetarian food in Thailand, but than we stayed in pullman a hotel on phuket. On the Other side of the hotel was the Indian Restaurant ""Curry Night"". My wife and me just love it here. We can...More"
rn560000301,"Reviewed February 12, 2018 ", Cape Panwa,Curry Night Indian Restaurant,"Second time we have been here and even better tonight! We shared a starter forget the name but was chicken marinated and wrapped in spinach very good. For mains we had sizzling chicken ( lovely) and the old faithful chicken tikka masala also very good,...More"
rn559810200,"Reviewed February 11, 2018 ", Cape Panwa,Curry Night Indian Restaurant,"We went there for lunch. The food was amazing, good quality and tasty which tasted exactly like what we had in India. The price was decent. Service was 5 stars. Definitely worth visiting."
rn559403636,"Reviewed February 9, 2018 ", Cape Panwa,Curry Night Indian Restaurant,When in Cape panwa area we always call in here at least once.The young waitress even remembered my dislikes of onion and tomato from almost a year ago.The food has great taste of various spices.All served with a smile.
rn558946171,"Reviewed February 6, 2018 ", Cape Panwa,Curry Night Indian Restaurant,Awesome food! You have to try the butter chicken and fresh naan straight out of he oven! Best food in Panwa hands down!
rn556515991,"Reviewed January 26, 2018 ", Cape Panwa,Curry Night Indian Restaurant,"Probably the best (Indian) restaurant in Panwa region, if not in whole Phuket. Very good food, very good and friendly service. Professional and english speaking staff. Very good overall dining experience."
rn556282341,"Reviewed January 25, 2018 ", Cape Panwa,Curry Night Indian Restaurant,"We walked here from Panwa village, it's really not far and we were very glad we did! All our food was excellent, we had sizzling chicken, lamb karahi, dal makhani and a garlic naan bread, which were really good. Service was friendly and price very...More"
rn555162518,"Reviewed January 21, 2018 ", Cape Panwa,Curry Night Indian Restaurant,"I have been here on numerous occasions when i am in cape panwa. This place is a hidden gem. The food is fresh and is so tasty. I have recommended this restraunt to many people.
Will be back soon ."
rn553071470,"Reviewed January 10, 2018 ", Cape Panwa,Curry Night Indian Restaurant,"Fantastic food, great choice, and arrived hot! friendly family run restaurant, couldn’t help you enough. Loved it!"
rn550763262,"Reviewed January 1, 2018 ", Cape Panwa,Curry Night Indian Restaurant,"If you miss your Indian this is the place to come to eat. Recommendations, Dhal Makani and potatoe paratah."
rn549758358,"Reviewed December 28, 2017 ", Cape Panwa,Curry Night Indian Restaurant,"This restaurant was a great alternative to the hotel restaurants. The food is delicious and the service super polite. I would always eat Indian food, if it tastes like this. I can definitely recommend it."
rn548771918,"Reviewed December 22, 2017 ", Cape Panwa,Curry Night Indian Restaurant,Absolutely delicious food as always. Have been coming to Curry Night for 10 year and it keeps getting better. A must visit!!!
rn548398285,"Reviewed December 21, 2017 ", Cape Panwa,Curry Night Indian Restaurant,"I visited this place with my family. Food was extremely tasty, staff were friendly and professional. It is great value for money."
rn547634414,"Reviewed December 17, 2017 ", Cape Panwa,Curry Night Indian Restaurant,"We had diner at Curry Night Restaurant and we liked it a lot, very tasty food, just delicious, very nice staff!!! And It’s a clean restaurant too!!!"
rn547262694,"Reviewed December 14, 2017 ", Cape Panwa,Curry Night Indian Restaurant,"We stayed nearby and wanted a quick bite for dinner.
The host was friendly and tried to help, however it was not at all a resto environment; and almost all dishes fell flat or lower than expected.
We tried the masala papad (bit oily for...More"
rn543980480,"Reviewed November 29, 2017 ", Cape Panwa,Curry Night Indian Restaurant,"We've eaten several times at Curry Night and can recommend a visit. The vegetable samosas are delicious. We've had vegetable, prawn and chicken curries and they were all so tasty and authentic. The staff are friendly and helpful if you're not sure what choose. I...More"
rn543242706,"Reviewed November 25, 2017 ", Cape Panwa,Curry Night Indian Restaurant,Nice place. Very tasty food. The stuffs are very friendly. The place is clean. The sitting arrangement is a bit congested.
rn542754274,"Reviewed November 22, 2017 ", Cape Panwa,Curry Night Indian Restaurant,"Had a really nice meal here. Staff are super friendly & chatty. The owners daughter a very pretty little lady likes to give you the bill & give you your money back!! If you go you'll understand lol
Will make your curry as spicy as...More"
rn540391109,"Reviewed November 12, 2017 ", Cape Panwa,Curry Night Indian Restaurant,"Run by Indian family, very friendly staff and authentic food. If you stay in Cape Panwa or around it worth to visit."
rn539899030,"Reviewed November 10, 2017 ", Cape Panwa,Curry Night Indian Restaurant,"Excellent food and service. Exactly opposite Pullman Panwa ,this restaurant was a real treat! We kept wanting to go back and visited it thrice in the last 6 days. On an average we spent about 900-1200 baht for 3 people with entre and main meals...More"
rn537979755,"Reviewed November 2, 2017 ", Cape Panwa,Curry Night Indian Restaurant,"Being a long time lover of indian food, I have tried so many different Indian food restaurants. I was truly surprised to find that some of the best Indian food that I have ever had, was served to me at curry night in panwa, Phuket!...More"
rn536938555,"Reviewed October 29, 2017 ", Cape Panwa,Curry Night Indian Restaurant,Friendly family run restaurant. Food ok though a little on the high price for the area. Good to go to if you get bored of eating Thai food everyday.
rn535741010,"Reviewed October 24, 2017 ", Cape Panwa,Curry Night Indian Restaurant,"we stayed across the road in the pullman,we visited this place and were very pleased we chose to eat here,so we returned again. the food was excellent especially the samosa's ,still have not found better.the staff are welcoming and friendly."
rn534593088,"Reviewed October 20, 2017 ", Cape Panwa,Curry Night Indian Restaurant,"Loved the food and the owners were such pleasant people.
Spoilt for choice at this lovely restuarant."
rn532619624,"Reviewed October 13, 2017 ", Cape Panwa,Curry Night Indian Restaurant,"This is the third time my wife and I have dined at Curry Nights - the first a year ago and now twice this trip. The food has been uniformly excellent as has been the service. Anita is a wonderful, happy and engaging host. It...More"
rn532348016,"Reviewed October 12, 2017 ", Cape Panwa,Curry Night Indian Restaurant,"The food here is second to none, the service is very friendly and the food is made fresh to order. We can highly recommend the Butter Chicken. If you are unsure what to order, the staff are able to recommend something to cater to your...More"
rn531376454,"Reviewed October 9, 2017 ", Cape Panwa,Curry Night Indian Restaurant,"Me and my boyfriend came here, the service was next to none and the curries even greater. Was as good as back home in the UK if not better. Would definitely come back if over here again in the future."
rn531375752,"Reviewed October 9, 2017 ", Cape Panwa,Curry Night Indian Restaurant,Great authentic Indian food and a very enjoyable night. The curries here are very tasty and service is as good as anywhere.
rn527526538,"Reviewed September 26, 2017 ", Cape Panwa,Curry Night Indian Restaurant,We have been back to this restaurant several times over the years and enjoy it every time. It is upstairs across the road from the Pullman Hotel on Cape Panwa. parking is easily available. Big fans keep diners cool. Food is superb and well priced.
rn527452653,"Reviewed September 25, 2017 ", Cape Panwa,Curry Night Indian Restaurant,We were staying opposite the restaurant at the Pullman. September being rainy season we just wanted a quick and convenient place to eat. A warm welcome by the owner and his assumed wife. We ordered a couple of starters and a few mains. All of...More
rn515703931,"Reviewed August 20, 2017 ", Cape Panwa,Curry Night Indian Restaurant,"We walked here from Kantary Bay, about ten minute walk. We had samosas and chicken curry and eggplant curry and garlic naan. Food was delicious. Cost about $A30 which glass of red wine and a beer."
rn513191369,"Reviewed August 15, 2017 ", Cape Panwa,Curry Night Indian Restaurant,"The food was fresh and tasty (though could be a little slow to arrive, partly because it is freshly made)."
rn511243365,"Reviewed August 11, 2017 ", Cape Panwa,Curry Night Indian Restaurant,"I came to this place two years ago.
this place is open from 11am to 11pm, is located near cape Panwa just in front of a hotel : a Radisson blu before, now it's a Pullman.
I enjoyed the first time and its excellent indian...More"
